0
0.0
0.0
0.0
0.0
0.0
0.0
0.01675
0.05225
0.06225
0.0675
0.06525
0.0735
0.06825
0.05925
0.065
0.02625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01675
0.05225
0.06225
0.0675
0.06525
0.0735
0.06825
0.05925
0.065
0.02625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01675
0.05225
0.06225
0.0675
0.06525
0.0735
0.06825
0.05925
0.065
0.02625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01675
0.05225
0.06225
0.0675
0.06525
0.0735
0.06825
0.05925
0.065
0.02625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
