0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.017
0.017
0.017
0.017
0.05575
0.05575
0.05575
0.05575
0.209
0.209
0.209
0.209
0.21575
0.21575
0.21575
0.21575
0.16875
0.16875
0.16875
0.16875
0.13375
0.13375
0.13375
0.13375
0.11275
0.11275
0.11275
0.11275
0.24325
0.24325
0.24325
0.24325
0.233
0.233
0.233
0.233
0.113
0.113
0.113
0.113
0.07725
0.07725
0.07725
0.07725
0.056
0.056
0.056
0.056
0.03675
0.03675
0.03675
0.03675
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
