dist
0.016666666666666666
0.016666666666666666
0.016666666666666666
0.016666666666666666
0.016666666666666666
0.016666666666666666
0.06666666666666667
0.06666666666666667
0.06666666666666667
0.03333333333333333
0.03333333333333333
0.03333333333333333
0.03333333333333333
0.03333333333333333
0.03333333333333333
0.049999999999999996
0.049999999999999996
0.049999999999999996
0.075
0.075
0.075
0.075
0.025
0.025
