Data
-0.0645
-0.0645
-0.0645
-0.0645
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04501
-0.04999
-0.04999
-0.04999
-0.04999
-0.00412
-0.00412
-0.00412
-0.00412
0.12799
0.12799
0.12799
0.12799
0.32999
0.32999
0.32999
0.32999
0.38499
0.38499
0.38499
0.38499
0.40138
0.40138
0.40138
0.40138
0.38499
0.38499
0.38499
0.38499
0.38630000000000003
0.38630000000000003
0.38630000000000003
0.38630000000000003
0.38499
0.38499
0.38499
0.38499
0.4186
0.4186
0.4186
0.4186
0.45103
0.45103
0.45103
0.45103
0.51752
0.51752
0.51752
0.51752
0.55536
0.55536
0.55536
0.55536
0.5769
0.5769
0.5769
0.5769
0.5856
0.5856
0.5856
0.5856
0.5418200000000001
0.5418200000000001
0.5418200000000001
0.5418200000000001
0.52
0.52
0.52
0.52
0.45767
0.45767
0.45767
0.45767
0.44
0.44
0.44
0.44
0.35714999999999997
0.35714999999999997
0.35714999999999997
0.35714999999999997
