Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.006446217478135736
0.01299243495627147
0.019538652434407208
0.02608486991254294
0.03468120951407873
0.043277549115614516
0.05187388871715032
0.060470228318686106
0.07610213772342361
0.0917340471281611
0.10736595653289863
0.12299786593763612
0.12580128830729884
0.12860471067696153
0.13140813304662424
0.13421155541628696
0.14267293044977528
0.15113430548326354
0.15959568051675185
0.16805705555024014
0.16401433594931267
0.15997161634838522
0.15592889674745777
0.15188617714653033
0.15245802791295668
0.15302987867938306
0.15360172944580938
0.15417358021223576
0.11924637618338782
0.08431917215453989
0.04939196812569197
0.014464764096844053
0.020681822140441657
0.026898880184039263
0.033115938227636865
0.039332996271234474
0.02947474720342585
0.019616498135617236
0.009758249067808616
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
