Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.016192083236333872
0.03248416647266775
0.048776249709001615
0.0650683329453355
0.07546039504654409
0.08585245714775268
0.09624451924896127
0.10663658135016985
0.08516321504314696
0.06368984873612407
0.04221648242910119
0.02074311612207831
0.026179058774909374
0.03161500142774044
0.037050944080571496
0.04248688673340256
0.04155238849164938
0.04061789024989619
0.039683392008143005
0.03874889376638981
0.030738372040119782
0.02272785031384975
0.01471732858757972
0.006706806861309687
0.005005105145982265
0.0033034034306548437
0.0016017017153274217
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
