Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.0015433484337289197
0.003186696867457839
0.004830045301186759
0.0064733937349156796
0.011967235414700874
0.017461077094486067
0.02295491877427126
0.028448760454056456
0.033392684252269655
0.03833660805048284
0.04328053184869604
0.04822445564690924
0.0654164440305161
0.08260843241412293
0.09980042079772979
0.11699240918133665
0.11644042378212381
0.11588843838291099
0.11533645298369817
0.11478446758448534
0.10900179470643702
0.10321912182838869
0.09743644895034037
0.09165377607229205
0.07898702421148042
0.06632027235066877
0.053653520489857144
0.04098676862904552
0.030715076471784137
0.020443384314522757
0.010171692157261379
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
