Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.00674896513605707
0.01359793027211414
0.02044689540817121
0.027295860544228275
0.0344095684030984
0.041523276261968535
0.04863698412083865
0.055750691979708784
0.0569144088097217
0.058078125639734614
0.05924184246974752
0.06040555929976044
0.05686779773456481
0.053330036169369176
0.04979227460417354
0.046254513038977915
0.04577514820994983
0.04529578338092175
0.04481641855189368
0.0443370537228656
0.041268967442911066
0.03820088116295652
0.035132794883001986
0.03206470860304744
0.031053512409534655
0.030042316216021863
0.029031120022509075
0.028019923828996287
0.030098386495785247
0.03217684916257421
0.03425531182936317
0.03633377449615214
0.027225330872114102
0.01811688724807607
0.009008443624038033
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
