Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.005140461605896307
0.010380923211792615
0.015621384817688922
0.020861846423585226
0.026994333204578867
0.0331268199855725
0.03925930676656613
0.045391793547559775
0.04394408572399347
0.042496377900427165
0.04104867007686086
0.039600962253294555
0.04895943577823509
0.05831790930317562
0.06767638282811615
0.07703485635305668
0.060503607598722434
0.04397235884438819
0.02744111009005394
0.010909861335719698
0.012838114125796905
0.01476636691587411
0.016694619705951316
0.01862287249602852
0.01394215437202139
0.00926143624801426
0.00458071812400713
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
