Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.022027018520146026
0.044154037040292055
0.06628105556043808
0.08840807408058411
0.10301933712715602
0.11763060017372794
0.13224186322029985
0.14685312626687175
0.1474961111280897
0.1481390959893076
0.14878208085052555
0.14942506571174347
0.14703399864700226
0.14464293158226105
0.14225186451751984
0.13986079745277863
0.1346682583375048
0.129475719222231
0.12428318010695716
0.11909064099168334
0.12140327095585782
0.12371590092003229
0.1260285308842068
0.12834116084838126
0.12372648465690941
0.11911180846543756
0.11449713227396571
0.10988245608249386
0.11479655906068027
0.11971066203886667
0.12462476501705308
0.12953886799523948
0.1281683437556617
0.1267978195160839
0.1254272952765061
0.1240567710369283
0.12943160609236726
0.1348064411478062
0.1401812762032451
0.14555611125868406
0.13903750801951892
0.13251890478035377
0.12600030154118863
0.11948169830202346
0.107961046344462
0.09644039438690055
0.0849197424293391
0.07339909047177764
0.05502431785383323
0.03664954523588882
0.018274772617944416
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
