Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.012590582874804166
0.02528116574960833
0.0379717486244125
0.050662331499216666
0.06153269481512204
0.0724030581310274
0.08327342144693277
0.09414378476283813
0.12509935030402322
0.15605491584520834
0.18701048138639342
0.21796604692757854
0.1981244724647844
0.17828289800199024
0.15844132353919607
0.13859974907640193
0.14829581361531877
0.15799187815423557
0.1676879426931524
0.17738400723206924
0.1674105962023729
0.15743718517267655
0.14746377414298018
0.13749036311328386
0.16413930750015318
0.19078825188702256
0.2174371962738919
0.24408614066076129
0.23311824752834515
0.22215035439592898
0.21118246126351284
0.20021456813109667
0.19057594310059517
0.18093731807009367
0.17129869303959214
0.16166006800909064
0.14282771595532526
0.1239953639015599
0.10516301184779453
0.08633065979402918
0.06901015457089245
0.05168964934775572
0.03436914412461899
0.017048638901482262
0.012761479176111697
0.008474319450741131
0.004187159725370564
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
