Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.015669379008883356
0.031438758017766716
0.04720813702665007
0.06297751603553342
0.094913236364003
0.12684895669247262
0.15878467702094218
0.1907203973494118
0.21245098051504058
0.23418156368066934
0.25591214684629815
0.2776427300119269
0.28147032870530087
0.2852979273986748
0.2891255260920487
0.2929531247854227
0.2919151288776007
0.2908771329697787
0.28983913706195663
0.28880114115413463
0.2855796248452354
0.28235810853633614
0.2791365922274368
0.2759150759185376
0.27375358999779714
0.27159210407705664
0.26943061815631625
0.2672691322355758
0.20042684917668185
0.13358456611778788
0.06674228305889393
-0.0001
0.06593835366064824
0.13197670732129646
0.19801506098194468
0.2640534146425929
0.2650652469462773
0.2660770792499616
0.267088911553646
0.26810074385733035
0.26816050662616364
0.2682202693949969
0.2682800321638301
0.26833979493266336
0.2648072624649447
0.261274729997226
0.25774219752950733
0.2542096650617886
0.23595643054465928
0.21770319602753
0.19944996151040068
0.18119672699327136
0.1498179046043337
0.11843908221539606
0.08706025982645842
0.05568143743752077
0.04173607807814058
0.027790718718760387
0.013845359359380196
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
