Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.014315851510908549
0.028731703021817098
0.04314755453272565
0.0575634060436342
0.060949359486682064
0.06433531292972992
0.0677212663727778
0.07110721981582566
0.07030757951986921
0.06950793922391275
0.06870829892795631
0.06790865863199985
0.062338211040886785
0.05676776344977371
0.05119731585866064
0.04562686826754757
0.04850141791288381
0.05137596755822004
0.05425051720355628
0.057125066848892514
0.045175977135610126
0.03322688742232773
0.021277797709045344
0.009328707995762959
0.02424331283477825
0.039157917673793535
0.05407252251280882
0.06898712735182412
0.06861979964512964
0.06825247193843519
0.06788514423174072
0.06751781652504625
0.05522476158285719
0.04293170664066812
0.030638651698479055
0.01834559675628999
0.013734197567217494
0.009122798378144996
0.004511399189072498
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
