Solar Output (kW)
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
0.017886805724606096
0.03587361144921219
0.05386041717381829
0.07184722289842438
0.09513799477923514
0.11842876666004591
0.1417195385408567
0.16501031042166744
0.1747320842888913
0.18445385815611523
0.1941756320233391
0.20389740589056296
0.19040944298129486
0.17692148007202677
0.16343351716275864
0.14994555425349054
0.15352664849110242
0.15710774272871433
0.16068883696632622
0.16426993120393812
0.16147357592215875
0.15867722064037934
0.15588086535859996
0.1530845100768206
0.14889613818021907
0.1447077662836176
0.14051939438701605
0.13633102249041457
0.12243289288895047
0.1085347632874864
0.0946366336860223
0.08073850408455822
0.06807915793232758
0.055419811780096924
0.04276046562786628
0.03010111947563562
0.022550839606726714
0.015000559737817809
0.007450279868908905
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
-0.0001
