Data
0.29994
0.29994
0.29994
0.29994
0.29089
0.29089
0.29089
0.29089
0.31577
0.31577
0.31577
0.31577
0.33706
0.33706
0.33706
0.33706
0.38582
0.38582
0.38582
0.38582
0.43714
0.43714
0.43714
0.43714
0.58884
0.58884
0.58884
0.58884
0.70716
0.70716
0.70716
0.70716
0.7264299999999999
0.7264299999999999
0.7264299999999999
0.7264299999999999
0.6350800000000001
0.6350800000000001
0.6350800000000001
0.6350800000000001
0.564
0.564
0.564
0.564
0.58815
0.58815
0.58815
0.58815
0.64419
0.64419
0.64419
0.64419
0.7381599999999999
0.7381599999999999
0.7381599999999999
0.7381599999999999
0.9173600000000001
0.9173600000000001
0.9173600000000001
0.9173600000000001
1.23274
1.23274
1.23274
1.23274
1.29446
1.29446
1.29446
1.29446
0.97504
0.97504
0.97504
0.97504
0.82164
0.82164
0.82164
0.82164
0.78949
0.78949
0.78949
0.78949
0.62073
0.62073
0.62073
0.62073
0.54772
0.54772
0.54772
0.54772
0.53526
0.53526
0.53526
0.53526
0.49056
0.49056
0.49056
0.49056
