Data
0.41
0.41
0.41
0.41
0.3832
0.3832
0.3832
0.3832
0.36966000000000004
0.36966000000000004
0.36966000000000004
0.36966000000000004
0.37026
0.37026
0.37026
0.37026
0.37992000000000004
0.37992000000000004
0.37992000000000004
0.37992000000000004
0.44307
0.44307
0.44307
0.44307
0.7521
0.7521
0.7521
0.7521
0.91398
0.91398
0.91398
0.91398
0.7438400000000001
0.7438400000000001
0.7438400000000001
0.7438400000000001
0.49511
0.49511
0.49511
0.49511
0.41269
0.41269
0.41269
0.41269
0.35099
0.35099
0.35099
0.35099
0.30512
0.30512
0.30512
0.30512
0.30989
0.30989
0.30989
0.30989
0.35296
0.35296
0.35296
0.35296
0.45449
0.45449
0.45449
0.45449
0.53816
0.53816
0.53816
0.53816
0.7579199999999999
0.7579199999999999
0.7579199999999999
0.7579199999999999
0.89219
0.89219
0.89219
0.89219
0.79426
0.79426
0.79426
0.79426
0.55253
0.55253
0.55253
0.55253
0.44124
0.44124
0.44124
0.44124
0.42505000000000004
0.42505000000000004
0.42505000000000004
0.42505000000000004
0.38744
0.38744
0.38744
0.38744
