Data
0.19763
0.19763
0.19763
0.19763
0.13622
0.13622
0.13622
0.13622
0.07046
0.07046
0.07046
0.07046
0.06246
0.06246
0.06246
0.06246
0.0683
0.0683
0.0683
0.0683
0.07133
0.07133
0.07133
0.07133
0.046560000000000004
0.046560000000000004
0.046560000000000004
0.046560000000000004
0.01829
0.01829
0.01829
0.01829
-0.00697
-0.00697
-0.00697
-0.00697
-0.0346
-0.0346
-0.0346
-0.0346
-0.15134
-0.15134
-0.15134
-0.15134
-0.19121000000000002
-0.19121000000000002
-0.19121000000000002
-0.19121000000000002
-0.19765
-0.19765
-0.19765
-0.19765
-0.20297
-0.20297
-0.20297
-0.20297
-0.15537
-0.15537
-0.15537
-0.15537
-0.06036
-0.06036
-0.06036
-0.06036
0.09681000000000001
0.09681000000000001
0.09681000000000001
0.09681000000000001
0.39979000000000003
0.39979000000000003
0.39979000000000003
0.39979000000000003
0.81161
0.81161
0.81161
0.81161
0.80571
0.80571
0.80571
0.80571
1.10558
1.10558
1.10558
1.10558
0.90855
0.90855
0.90855
0.90855
0.7338300000000001
0.7338300000000001
0.7338300000000001
0.7338300000000001
0.5453300000000001
0.5453300000000001
0.5453300000000001
0.5453300000000001
