Data
0.38789999999999997
0.38789999999999997
0.38789999999999997
0.38789999999999997
0.34999
0.34999
0.34999
0.34999
0.32531
0.32531
0.32531
0.32531
0.30767
0.30767
0.30767
0.30767
0.30607
0.30607
0.30607
0.30607
0.29951
0.29951
0.29951
0.29951
0.3457
0.3457
0.3457
0.3457
0.39855
0.39855
0.39855
0.39855
0.41437999999999997
0.41437999999999997
0.41437999999999997
0.41437999999999997
0.40532999999999997
0.40532999999999997
0.40532999999999997
0.40532999999999997
0.38026
0.38026
0.38026
0.38026
0.35233
0.35233
0.35233
0.35233
0.34948
0.34948
0.34948
0.34948
0.35191
0.35191
0.35191
0.35191
0.37660000000000005
0.37660000000000005
0.37660000000000005
0.37660000000000005
0.41226999999999997
0.41226999999999997
0.41226999999999997
0.41226999999999997
0.45126
0.45126
0.45126
0.45126
0.47664
0.47664
0.47664
0.47664
0.44509
0.44509
0.44509
0.44509
0.48693000000000003
0.48693000000000003
0.48693000000000003
0.48693000000000003
0.41635
0.41635
0.41635
0.41635
0.35901
0.35901
0.35901
0.35901
0.33068000000000003
0.33068000000000003
0.33068000000000003
0.33068000000000003
0.19077000000000002
0.19077000000000002
0.19077000000000002
0.19077000000000002
