Data
0.506
0.506
0.506
0.506
0.49
0.49
0.49
0.49
0.4797
0.4797
0.4797
0.4797
0.4755
0.4755
0.4755
0.4755
0.48557
0.48557
0.48557
0.48557
0.508
0.508
0.508
0.508
0.66328
0.66328
0.66328
0.66328
0.77
0.77
0.77
0.77
0.7569
0.7569
0.7569
0.7569
0.6469199999999999
0.6469199999999999
0.6469199999999999
0.6469199999999999
0.56186
0.56186
0.56186
0.56186
0.54395
0.54395
0.54395
0.54395
0.526
0.526
0.526
0.526
0.5333
0.5333
0.5333
0.5333
0.5458999999999999
0.5458999999999999
0.5458999999999999
0.5458999999999999
0.58757
0.58757
0.58757
0.58757
0.6547200000000001
0.6547200000000001
0.6547200000000001
0.6547200000000001
0.75
0.75
0.75
0.75
0.78
0.78
0.78
0.78
0.7293
0.7293
0.7293
0.7293
0.6493
0.6493
0.6493
0.6493
0.538
0.538
0.538
0.538
0.51249
0.51249
0.51249
0.51249
0.474
0.474
0.474
0.474
