Data
0.553
0.553
0.553
0.553
0.52
0.52
0.52
0.52
0.51
0.51
0.51
0.51
0.50901
0.50901
0.50901
0.50901
0.50897
0.50897
0.50897
0.50897
0.51039
0.51039
0.51039
0.51039
0.5136000000000001
0.5136000000000001
0.5136000000000001
0.5136000000000001
0.542
0.542
0.542
0.542
0.56
0.56
0.56
0.56
0.542
0.542
0.542
0.542
0.52
0.52
0.52
0.52
0.50788
0.50788
0.50788
0.50788
0.49136
0.49136
0.49136
0.49136
0.5
0.5
0.5
0.5
0.503
0.503
0.503
0.503
0.54
0.54
0.54
0.54
0.603
0.603
0.603
0.603
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.684
0.684
0.684
0.684
0.644
0.644
0.644
0.644
0.61
0.61
0.61
0.61
0.572
0.572
0.572
0.572
0.544
0.544
0.544
0.544
