Data
0.46
0.46
0.46
0.46
0.4352
0.4352
0.4352
0.4352
0.41174
0.41174
0.41174
0.41174
0.397
0.397
0.397
0.397
0.397
0.397
0.397
0.397
0.39
0.39
0.39
0.39
0.397
0.397
0.397
0.397
0.401
0.401
0.401
0.401
0.38653
0.38653
0.38653
0.38653
0.33318000000000003
0.33318000000000003
0.33318000000000003
0.33318000000000003
0.28
0.28
0.28
0.28
0.2
0.2
0.2
0.2
0.13452
0.13452
0.13452
0.13452
0.14999
0.14999
0.14999
0.14999
0.2
0.2
0.2
0.2
0.2676
0.2676
0.2676
0.2676
0.4
0.4
0.4
0.4
0.50899
0.50899
0.50899
0.50899
0.55798
0.55798
0.55798
0.55798
0.54752
0.54752
0.54752
0.54752
0.52239
0.52239
0.52239
0.52239
0.4779
0.4779
0.4779
0.4779
0.45963
0.45963
0.45963
0.45963
0.41801
0.41801
0.41801
0.41801
