Data
0.505
0.505
0.505
0.505
0.4865
0.4865
0.4865
0.4865
0.4722
0.4722
0.4722
0.4722
0.46519
0.46519
0.46519
0.46519
0.47
0.47
0.47
0.47
0.47637
0.47637
0.47637
0.47637
0.50657
0.50657
0.50657
0.50657
0.552
0.552
0.552
0.552
0.6033
0.6033
0.6033
0.6033
0.5819500000000001
0.5819500000000001
0.5819500000000001
0.5819500000000001
0.532
0.532
0.532
0.532
0.50512
0.50512
0.50512
0.50512
0.49
0.49
0.49
0.49
0.49
0.49
0.49
0.49
0.5114
0.5114
0.5114
0.5114
0.57
0.57
0.57
0.57
0.6541
0.6541
0.6541
0.6541
0.68814
0.68814
0.68814
0.68814
0.71513
0.71513
0.71513
0.71513
0.7
0.7
0.7
0.7
0.634
0.634
0.634
0.634
0.58101
0.58101
0.58101
0.58101
0.542
0.542
0.542
0.542
0.512
0.512
0.512
0.512
