Data
0.5461
0.5461
0.5461
0.5461
0.5262
0.5262
0.5262
0.5262
0.5328
0.5328
0.5328
0.5328
0.5748
0.5748
0.5748
0.5748
0.6002
0.6002
0.6002
0.6002
0.6744
0.6744
0.6744
0.6744
1.0146
1.0146
1.0146
1.0146
1.1332
1.1332
1.1332
1.1332
1.1931
1.1931
1.1931
1.1931
0.9263
0.9263
0.9263
0.9263
0.6629
0.6629
0.6629
0.6629
0.6467
0.6467
0.6467
0.6467
0.6519
0.6519
0.6519
0.6519
0.6704
0.6704
0.6704
0.6704
0.6924
0.6924
0.6924
0.6924
0.7134
0.7134
0.7134
0.7134
0.6932
0.6932
0.6932
0.6932
0.6381
0.6381
0.6381
0.6381
0.5958
0.5958
0.5958
0.5958
0.5684
0.5684
0.5684
0.5684
0.5061
0.5061
0.5061
0.5061
0.3345
0.3345
0.3345
0.3345
0.3075
0.3075
0.3075
0.3075
0.1845
0.1845
0.1845
0.1845
