Data
0.6335
0.6335
0.6335
0.6335
0.6027
0.6027
0.6027
0.6027
0.5904
0.5904
0.5904
0.5904
0.5855
0.5855
0.5855
0.5855
0.5781
0.5781
0.5781
0.5781
0.6310
0.6310
0.6310
0.6310
0.9840
0.9840
0.9840
0.9840
1.1499
1.1499
1.1499
1.1499
1.1070
1.1070
1.1070
1.1070
0.9198
0.9198
0.9198
0.9198
0.7995
0.7995
0.7995
0.7995
0.7368
0.7368
0.7368
0.7368
0.7257
0.7257
0.7257
0.7257
0.7365
0.7365
0.7365
0.7365
0.7626
0.7626
0.7626
0.7626
0.8438
0.8438
0.8438
0.8438
0.9840
0.9840
0.9840
0.9840
1.0824
1.0824
1.0824
1.0824
1.2903
1.2903
1.2903
1.2903
1.3407
1.3407
1.3407
1.3407
0.9594
0.9594
0.9594
0.9594
0.7454
0.7454
0.7454
0.7454
0.6664
0.6664
0.6664
0.6664
0.6039
0.6039
0.6039
0.6039
