Data
0.6064
0.6064
0.6064
0.6064
0.5776
0.5776
0.5776
0.5776
0.5633
0.5633
0.5633
0.5633
0.5454
0.5454
0.5454
0.5454
0.5461
0.5461
0.5461
0.5461
0.5287
0.5287
0.5287
0.5287
0.5166
0.5166
0.5166
0.5166
0.5892
0.5892
0.5892
0.5892
0.6152
0.6152
0.6152
0.6152
0.6585
0.6585
0.6585
0.6585
0.6636
0.6636
0.6636
0.6636
0.6603
0.6603
0.6603
0.6603
0.6765
0.6765
0.6765
0.6765
0.7159
0.7159
0.7159
0.7159
0.7391
0.7391
0.7391
0.7391
0.7392
0.7392
0.7392
0.7392
0.7242
0.7242
0.7242
0.7242
0.7248
0.7248
0.7248
0.7248
0.6749
0.6749
0.6749
0.6749
0.6727
0.6727
0.6727
0.6727
0.6245
0.6245
0.6245
0.6245
0.5781
0.5781
0.5781
0.5781
0.4920
0.4920
0.4920
0.4920
0.3198
0.3198
0.3198
0.3198
