Data
0.7577
0.7577
0.7577
0.7577
0.7454
0.7454
0.7454
0.7454
0.7344
0.7344
0.7344
0.7344
0.7282
0.7282
0.7282
0.7282
0.7380
0.7380
0.7380
0.7380
0.7731
0.7731
0.7731
0.7731
0.9200
0.9200
0.9200
0.9200
1.1509
1.1509
1.1509
1.1509
1.2423
1.2423
1.2423
1.2423
1.0599
1.0599
1.0599
1.0599
0.9004
0.9004
0.9004
0.9004
0.8216
0.8216
0.8216
0.8216
0.8118
0.8118
0.8118
0.8118
0.8167
0.8167
0.8167
0.8167
0.9041
0.9041
0.9041
0.9041
1.1378
1.1378
1.1378
1.1378
1.2250
1.2250
1.2250
1.2250
1.1145
1.1145
1.1145
1.1145
1.0898
1.0898
1.0898
1.0898
1.0770
1.0770
1.0770
1.0770
0.9373
0.9373
0.9373
0.9373
0.8637
0.8637
0.8637
0.8637
0.7995
0.7995
0.7995
0.7995
0.7726
0.7726
0.7726
0.7726
