Data
367.06
367.06
367.06
367.06
321.20
321.20
321.20
321.20
295.39
295.39
295.39
295.39
280.00
280.00
280.00
280.00
279.99
279.99
279.99
279.99
317.80
317.80
317.80
317.80
427.00
427.00
427.00
427.00
442.00
442.00
442.00
442.00
482.00
482.00
482.00
482.00
463.25
463.25
463.25
463.25
394.00
394.00
394.00
394.00
360.00
360.00
360.00
360.00
356.23
356.23
356.23
356.23
365.11
365.11
365.11
365.11
394.00
394.00
394.00
394.00
440.00
440.00
440.00
440.00
475.00
475.00
475.00
475.00
480.00
480.00
480.00
480.00
481.00
481.00
481.00
481.00
480.00
480.00
480.00
480.00
442.90
442.90
442.90
442.90
380.00
380.00
380.00
380.00
380.00
380.00
380.00
380.00
298.43
298.43
298.43
298.43
