Data
0.46
0.46
0.46
0.46
0.432
0.432
0.432
0.432
0.42489
0.42489
0.42489
0.42489
0.428
0.428
0.428
0.428
0.442
0.442
0.442
0.442
0.47349
0.47349
0.47349
0.47349
0.628
0.628
0.628
0.628
0.66676
0.66676
0.66676
0.66676
0.5938
0.5938
0.5938
0.5938
0.5
0.5
0.5
0.5
0.435
0.435
0.435
0.435
0.39905
0.39905
0.39905
0.39905
0.385
0.385
0.385
0.385
0.412
0.412
0.412
0.412
0.431
0.431
0.431
0.431
0.48
0.48
0.48
0.48
0.605
0.605
0.605
0.605
0.7129
0.7129
0.7129
0.7129
0.8611
0.8611
0.8611
0.8611
0.7780900000000001
0.7780900000000001
0.7780900000000001
0.7780900000000001
0.6189
0.6189
0.6189
0.6189
0.512
0.512
0.512
0.512
0.49222000000000005
0.49222000000000005
0.49222000000000005
0.49222000000000005
0.4607
0.4607
0.4607
0.4607
