Data
0.60101
0.60101
0.60101
0.60101
0.545
0.545
0.545
0.545
0.53316
0.53316
0.53316
0.53316
0.52
0.52
0.52
0.52
0.53946
0.53946
0.53946
0.53946
0.584
0.584
0.584
0.584
0.6674
0.6674
0.6674
0.6674
0.925
0.925
0.925
0.925
0.995
0.995
0.995
0.995
0.83
0.83
0.83
0.83
0.71
0.71
0.71
0.71
0.685
0.685
0.685
0.685
0.65
0.65
0.65
0.65
0.66595
0.66595
0.66595
0.66595
0.685
0.685
0.685
0.685
0.744
0.744
0.744
0.744
0.98809
0.98809
0.98809
0.98809
1.25
1.25
1.25
1.25
1.17422
1.17422
1.17422
1.17422
0.96348
0.96348
0.96348
0.96348
0.8581
0.8581
0.8581
0.8581
0.7016
0.7016
0.7016
0.7016
0.69
0.69
0.69
0.69
0.62
0.62
0.62
0.62
