Data
0.46526999999999996
0.46526999999999996
0.46526999999999996
0.46526999999999996
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.45000999999999997
0.46954
0.46954
0.46954
0.46954
0.49815
0.49815
0.49815
0.49815
0.637
0.637
0.637
0.637
0.844
0.844
0.844
0.844
0.71
0.71
0.71
0.71
0.54165
0.54165
0.54165
0.54165
0.46
0.46
0.46
0.46
0.42819999999999997
0.42819999999999997
0.42819999999999997
0.42819999999999997
0.39974
0.39974
0.39974
0.39974
0.409
0.409
0.409
0.409
0.45951
0.45951
0.45951
0.45951
0.6
0.6
0.6
0.6
0.8617
0.8617
0.8617
0.8617
0.96788
0.96788
0.96788
0.96788
0.8999199999999999
0.8999199999999999
0.8999199999999999
0.8999199999999999
0.8702000000000001
0.8702000000000001
0.8702000000000001
0.8702000000000001
0.78343
0.78343
0.78343
0.78343
0.594
0.594
0.594
0.594
0.57311
0.57311
0.57311
0.57311
0.49827999999999995
0.49827999999999995
0.49827999999999995
0.49827999999999995
