Data
0.7036
0.7036
0.7036
0.7036
0.6787
0.6787
0.6787
0.6787
0.6777
0.6777
0.6777
0.6777
0.6777
0.6777
0.6777
0.6777
0.6777
0.6777
0.6777
0.6777
0.7043
0.7043
0.7043
0.7043
0.8807
0.8807
0.8807
0.8807
0.9668
0.9668
0.9668
0.9668
0.8389
0.8389
0.8389
0.8389
0.7023
0.7023
0.7023
0.7023
0.6073
0.6073
0.6073
0.6073
0.5545
0.5545
0.5545
0.5545
0.5289
0.5289
0.5289
0.5289
0.5603
0.5603
0.5603
0.5603
0.5883
0.5883
0.5883
0.5883
0.6884
0.6884
0.6884
0.6884
0.8229
0.8229
0.8229
0.8229
0.8894
0.8894
0.8894
0.8894
0.8512
0.8512
0.8512
0.8512
0.7995
0.7995
0.7995
0.7995
0.7173
0.7173
0.7173
0.7173
0.6344
0.6344
0.6344
0.6344
0.6519
0.6519
0.6519
0.6519
0.5740
0.5740
0.5740
0.5740
