Data
0.504
0.504
0.504
0.504
0.485
0.485
0.485
0.485
0.47289
0.47289
0.47289
0.47289
0.46606000000000003
0.46606000000000003
0.46606000000000003
0.46606000000000003
0.47919
0.47919
0.47919
0.47919
0.498
0.498
0.498
0.498
0.59
0.59
0.59
0.59
0.6526000000000001
0.6526000000000001
0.6526000000000001
0.6526000000000001
0.68764
0.68764
0.68764
0.68764
0.63
0.63
0.63
0.63
0.55
0.55
0.55
0.55
0.52
0.52
0.52
0.52
0.494
0.494
0.494
0.494
0.5
0.5
0.5
0.5
0.52795
0.52795
0.52795
0.52795
0.5949
0.5949
0.5949
0.5949
0.65
0.65
0.65
0.65
0.725
0.725
0.725
0.725
0.706
0.706
0.706
0.706
0.66
0.66
0.66
0.66
0.6157
0.6157
0.6157
0.6157
0.545
0.545
0.545
0.545
0.54
0.54
0.54
0.54
0.51012
0.51012
0.51012
0.51012
